run,day,blue_pop,red_pop,within_trust,between_trust,within_blue_trust,within_red_trust,total_spawned,total_consumed,z0_spawn,z1_spawn,z2_spawn,z3_spawn,z4_spawn,z0_cons,z1_cons,z2_cons,z3_cons,z4_cons,z0_blue_cons,z0_red_cons,z1_blue_cons,z1_red_cons,z2_blue_cons,z2_red_cons,z3_blue_cons,z3_red_cons,z4_blue_cons,z4_red_cons,blue_dead,red_dead,blue_born,red_born
38,35,0,80,0.2553164556962024,0.0,0.0,0.5106329113924049,55,8,0,0,0,55,0,4,0,1,0,3,0,4,0,0,0,1,0,0,0,3,3,-59,0,1
38,36,0,79,0.25444660824407656,0.0,0.0,0.5088932164881531,95,21,0,0,0,55,40,3,0,4,14,0,0,3,0,0,0,4,0,14,0,0,3,-58,0,0
38,37,0,79,0.25444660824407656,0.0,0.0,0.5088932164881531,242,19,72,0,60,110,0,0,0,0,3,16,0,0,0,0,0,0,0,3,0,16,3,-58,0,0
38,38,0,79,0.25444660824407656,0.0,0.0,0.5088932164881531,0,14,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,3,0,10,0,1,3,-58,0,0
38,39,0,79,0.2535702693930541,0.0,0.0,0.5071405387861082,180,24,0,70,0,110,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,3,-57,0,1
38,40,0,79,0.2535702693930541,0.0,0.0,0.5071405387861082,115,38,0,0,60,55,0,6,14,0,18,0,0,6,0,14,0,0,0,18,0,0,3,-57,0,0
38,41,0,79,0.2535702693930541,0.0,0.0,0.5071405387861082,40,25,0,0,0,0,40,0,3,2,12,8,0,0,0,3,0,2,0,12,0,8,3,-57,0,0
38,42,0,79,0.2535702693930541,0.0,0.0,0.5071405387861082,127,27,72,0,0,55,0,0,0,17,8,2,0,0,0,0,0,17,0,8,0,2,3,-57,0,0
38,43,0,81,0.25339506172839493,0.0,0.0,0.5067901234567899,115,11,0,0,60,55,0,4,1,0,6,0,0,4,0,1,0,0,0,6,0,0,3,-58,0,1
38,44,0,81,0.25339506172839493,0.0,0.0,0.5067901234567899,55,48,0,0,0,55,0,0,3,24,19,2,0,0,0,3,0,24,0,19,0,2,3,-58,0,0
38,45,0,81,0.2535956790123456,0.0,0.0,0.5071913580246912,127,22,72,0,0,55,0,0,0,1,20,1,0,0,0,0,0,1,0,20,0,1,3,-58,0,0
38,46,0,81,0.2535956790123456,0.0,0.0,0.5071913580246912,55,24,0,0,0,55,0,3,0,0,21,0,0,3,0,0,0,0,0,21,0,0,3,-58,0,0
38,47,0,81,0.25365740740740733,0.0,0.0,0.5073148148148147,185,28,0,70,60,55,0,5,0,8,15,0,0,5,0,0,0,8,0,15,0,0,3,-58,0,0
38,48,0,81,0.25365740740740733,0.0,0.0,0.5073148148148147,55,27,0,0,0,55,0,0,0,1,26,0,0,0,0,0,0,1,0,26,0,0,3,-58,0,0
38,49,0,81,0.25373456790123444,0.0,0.0,0.5074691358024689,55,18,0,0,0,55,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,3,-58,0,0
38,50,0,83,0.2535556861592711,0.0,0.0,0.5071113723185422,227,29,72,0,60,55,40,0,10,0,16,3,0,0,0,10,0,0,0,16,0,3,3,-59,0,1
38,51,0,83,0.25362915074933867,0.0,0.0,0.5072583014986773,267,83,72,0,60,55,80,2,8,30,24,19,0,2,0,8,0,30,0,24,0,19,3,-59,0,0
38,52,0,83,0.25362915074933867,0.0,0.0,0.5072583014986773,0,33,0,0,0,0,0,0,0,8,7,18,0,0,0,0,0,8,0,7,0,18,3,-59,0,0
38,53,0,84,0.25354274239816393,0.0,0.0,0.5070854847963279,115,41,0,0,60,55,0,15,0,9,17,0,0,15,0,0,0,9,0,17,0,0,3,-59,0,1
38,54,0,84,0.25354274239816393,0.0,0.0,0.5070854847963279,227,57,72,0,60,55,40,12,0,22,23,0,0,12,0,0,0,22,0,23,0,0,3,-59,0,0
38,55,0,84,0.254432013769363,0.0,0.0,0.508864027538726,125,43,0,70,0,55,0,11,0,12,10,10,0,11,0,0,0,12,0,10,0,10,3,-59,0,0
38,56,0,85,0.2561344537815118,0.0,0.0,0.5122689075630236,110,54,0,0,0,110,0,11,2,13,20,8,0,11,0,2,0,13,0,20,0,8,3,-59,0,1
38,57,0,86,0.2567305061559501,0.0,0.0,0.5134610123119002,170,24,0,0,60,110,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,3,-59,0,1
38,58,0,88,0.25649164054336404,0.0,0.0,0.5129832810867281,110,26,0,0,0,110,0,2,2,6,16,0,0,2,0,2,0,6,0,16,0,0,3,-60,0,1
38,59,0,88,0.2566091954022982,0.0,0.0,0.5132183908045964,222,54,72,0,0,110,40,0,0,19,25,10,0,0,0,0,0,19,0,25,0,10,3,-60,0,0
38,60,0,88,0.25745820271682246,0.0,0.0,0.5149164054336449,110,29,0,0,0,110,0,0,0,1,26,2,0,0,0,0,0,1,0,26,0,2,3,-60,0,0
38,61,0,88,0.25745820271682246,0.0,0.0,0.5149164054336449,127,26,72,0,0,55,0,0,0,1,23,2,0,0,0,0,0,1,0,23,0,2,3,-60,0,0
38,62,0,88,0.2577847439916396,0.0,0.0,0.5155694879832792,110,12,0,0,0,110,0,0,0,0,11,1,0,0,0,0,0,0,0,11,0,1,3,-60,0,0
38,63,0,88,0.25791536050156644,0.0,0.0,0.5158307210031329,297,14,72,70,60,55,40,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,3,-60,0,0
38,64,0,90,0.2578152309612974,0.0,0.0,0.5156304619225948,0,26,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,12,0,14,3,-61,0,1
38,65,0,90,0.2578152309612974,0.0,0.0,0.5156304619225948,127,22,72,0,0,55,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,3,-61,0,0
38,66,0,92,0.25747730530339125,0.0,0.0,0.5149546106067825,172,11,72,0,60,0,40,1,0,8,1,1,0,1,0,0,0,8,0,1,0,1,3,-62,0,1
38,67,0,95,0.2572676371780506,0.0,0.0,0.5145352743561012,127,20,72,0,0,55,0,0,0,4,5,11,0,0,0,0,0,4,0,5,0,11,3,-63,0,2
38,68,0,94,0.256760466712422,0.0,0.0,0.513520933424844,135,25,0,0,0,55,80,1,0,10,3,11,0,1,0,0,0,10,0,3,0,11,3,-62,0,0
38,69,0,96,0.25671052631578867,0.0,0.0,0.5134210526315773,127,48,72,0,0,55,0,8,0,6,29,5,0,8,0,0,0,6,0,29,0,5,3,-63,0,1
38,70,0,97,0.25657216494845286,0.0,0.0,0.5131443298969057,300,27,0,70,120,110,0,9,0,6,12,0,0,9,0,0,0,6,0,12,0,0,3,-63,0,1
38,71,0,97,0.256948024054982,0.0,0.0,0.513896048109964,0,61,0,0,0,0,0,10,6,18,23,4,0,10,0,6,0,18,0,23,0,4,3,-63,0,0
38,72,0,99,0.25675118532261315,0.0,0.0,0.5135023706452263,95,55,0,0,0,55,40,0,16,6,20,13,0,0,0,16,0,6,0,20,0,13,3,-64,0,1
38,73,0,101,0.25653465346534576,0.0,0.0,0.5130693069306915,187,26,72,0,60,55,0,0,0,0,19,7,0,0,0,0,0,0,0,19,0,7,3,-65,0,1
38,74,0,101,0.25653465346534576,0.0,0.0,0.5130693069306915,0,30,0,0,0,0,0,10,0,10,8,2,0,10,0,0,0,10,0,8,0,2,3,-65,0,0
38,75,0,103,0.2562821245002848,0.0,0.0,0.5125642490005696,55,47,0,0,0,55,0,15,1,9,22,0,0,15,0,1,0,9,0,22,0,0,3,-65,0,2
38,76,0,105,0.25604395604395536,0.0,0.0,0.5120879120879107,100,12,0,0,60,0,40,6,0,5,1,0,0,6,0,0,0,5,0,1,0,0,3,-66,0,1
38,77,0,107,0.25597778169634916,0.0,0.0,0.5119555633926983,127,33,72,0,0,55,0,7,0,4,20,2,0,7,0,0,0,4,0,20,0,2,3,-67,0,1
38,78,0,110,0.25568807339449473,0.0,0.0,0.5113761467889895,165,33,0,70,0,55,40,5,0,19,3,6,0,5,0,0,0,19,0,3,0,6,3,-68,0,2
38,79,0,112,0.2556225868725862,0.0,0.0,0.5112451737451724,0,46,0,0,0,0,0,4,8,2,22,10,0,4,0,8,0,2,0,22,0,10,3,-69,0,1
38,80,0,112,0.25573519948519885,0.0,0.0,0.5114703989703977,115,11,0,0,60,55,0,2,0,0,3,6,0,2,0,0,0,0,0,3,0,6,3,-69,0,0
38,81,0,112,0.25573519948519885,0.0,0.0,0.5114703989703977,100,54,0,0,60,0,40,12,0,14,21,7,0,12,0,0,0,14,0,21,0,7,3,-69,0,0
38,82,0,112,0.25576737451737386,0.0,0.0,0.5115347490347477,127,9,72,0,0,55,0,0,0,0,3,6,0,0,0,0,0,0,0,3,0,6,3,-69,0,0
38,83,0,113,0.2556652970922876,0.0,0.0,0.5113305941845752,132,12,72,0,60,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,3,-69,0,1
38,84,0,111,0.2556838656838651,0.0,0.0,0.5113677313677302,55,16,0,0,0,55,0,0,0,12,2,2,0,0,0,0,0,12,0,2,0,2,3,-67,0,0
38,85,0,111,0.2556838656838651,0.0,0.0,0.5113677313677302,150,9,0,0,0,110,40,0,0,5,3,1,0,0,0,0,0,5,0,3,0,1,3,-67,0,0
38,86,0,109,0.25421338769962576,0.0,0.0,0.5084267753992515,312,22,72,70,60,110,0,0,5,8,4,5,0,0,0,5,0,8,0,4,0,5,3,-65,0,0
38,87,0,109,0.25421338769962576,0.0,0.0,0.5084267753992515,72,27,72,0,0,0,0,7,0,4,15,1,0,7,0,0,0,4,0,15,0,1,3,-65,0,0
38,88,0,108,0.254205607476635,0.0,0.0,0.50841121495327,55,5,0,0,0,55,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,2,3,-64,0,0
38,89,0,109,0.254128440366972,0.0,0.0,0.508256880733944,72,21,72,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,20,0,1,3,-64,0,1
38,90,0,109,0.254128440366972,0.0,0.0,0.508256880733944,227,8,72,0,60,55,40,0,0,0,4,4,0,0,0,0,0,0,0,4,0,4,3,-64,0,0
38,91,0,109,0.254128440366972,0.0,0.0,0.508256880733944,167,11,72,0,0,55,40,0,0,1,6,4,0,0,0,0,0,1,0,6,0,4,3,-64,0,0
38,92,0,109,0.254128440366972,0.0,0.0,0.508256880733944,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,3,-64,0,0
38,93,0,109,0.254128440366972,0.0,0.0,0.508256880733944,187,12,72,0,60,55,0,0,0,1,11,0,0,0,0,0,0,1,0,11,0,0,3,-64,0,0
38,94,0,104,0.2542942494398801,0.0,0.0,0.5085884988797602,237,10,72,70,0,55,40,5,0,5,0,0,0,5,0,0,0,5,0,0,0,0,3,-59,0,0
38,95,0,97,0.2540055841924395,0.0,0.0,0.508011168384879,127,0,72,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-52,0,0
38,96,0,91,0.2541758241758239,0.0,0.0,0.5083516483516478,115,12,0,0,60,55,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,3,-46,0,0
38,97,0,90,0.25424469413233436,0.0,0.0,0.5084893882646687,127,14,72,0,0,55,0,0,0,0,10,4,0,0,0,0,0,0,0,10,0,4,3,-44,0,1
38,98,0,81,0.25285493827160493,0.0,0.0,0.5057098765432099,127,3,72,0,0,55,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,-35,0,0
38,99,0,66,0.2535897435897436,0.0,0.0,0.5071794871794872,282,18,72,0,60,110,40,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,3,-20,0,0
38,100,0,59,0.2531268264172998,0.0,0.0,0.5062536528345996,115,13,0,0,60,55,0,6,0,3,4,0,0,6,0,0,0,3,0,4,0,0,3,-13,0,0
38,101,0,56,0.252987012987013,0.0,0.0,0.505974025974026,127,6,72,0,0,55,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,3,-10,0,0
38,102,0,56,0.252987012987013,0.0,0.0,0.505974025974026,197,11,72,70,0,55,0,0,0,9,2,0,0,0,0,0,0,9,0,2,0,0,3,-10,0,0
38,103,0,54,0.253214535290007,0.0,0.0,0.506429070580014,227,9,72,0,60,55,40,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,3,-8,0,0
38,104,0,49,0.25391156462585024,0.0,0.0,0.5078231292517005,55,14,0,0,0,55,0,3,0,1,10,0,0,3,0,0,0,1,0,10,0,0,3,-3,0,0
38,105,0,46,0.2544444444444444,0.0,0.0,0.5088888888888888,127,9,72,0,0,55,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0
38,106,0,44,0.2548625792811839,0.0,0.0,0.5097251585623678,227,30,72,0,60,55,40,9,0,6,10,5,0,9,0,0,0,6,0,10,0,5,3,2,0,0
38,107,0,44,0.2548625792811839,0.0,0.0,0.5097251585623678,199,10,144,0,0,55,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,5,3,2,0,0
38,108,0,44,0.2548625792811839,0.0,0.0,0.5097251585623678,95,24,0,0,0,55,40,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,3,2,0,0
38,109,0,44,0.2548625792811839,0.0,0.0,0.5097251585623678,257,30,72,70,60,55,0,0,0,6,23,1,0,0,0,0,0,6,0,23,0,1,3,2,0,0
38,110,0,44,0.2548625792811839,0.0,0.0,0.5097251585623678,222,17,72,0,0,110,40,0,0,0,6,11,0,0,0,0,0,0,0,6,0,11,3,2,0,0
38,111,0,46,0.2544444444444444,0.0,0.0,0.5088888888888888,127,21,72,0,0,55,0,2,0,1,13,5,0,2,0,0,0,1,0,13,0,5,3,1,0,1
38,112,0,46,0.2544444444444444,0.0,0.0,0.5088888888888888,135,39,0,0,0,55,80,11,2,4,12,10,0,11,0,2,0,4,0,12,0,10,3,1,0,0
38,113,0,47,0.2542553191489361,0.0,0.0,0.5085106382978722,242,11,72,0,60,110,0,2,0,0,9,0,0,2,0,0,0,0,0,9,0,0,3,1,0,1
38,114,0,49,0.25391156462585024,0.0,0.0,0.5078231292517005,72,21,72,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,3,0,0,1
38,115,0,49,0.25391156462585024,0.0,0.0,0.5078231292517005,127,30,72,0,0,55,0,0,0,6,20,4,0,0,0,0,0,6,0,20,0,4,3,0,0,0
38,116,0,49,0.25391156462585024,0.0,0.0,0.5078231292517005,115,43,0,0,60,55,0,13,0,8,22,0,0,13,0,0,0,8,0,22,0,0,3,0,0,0
38,117,0,50,0.25375510204081625,0.0,0.0,0.5075102040816325,237,10,72,70,0,55,40,1,0,7,2,0,0,1,0,0,0,7,0,2,0,0,3,0,0,1
38,118,0,50,0.25375510204081625,0.0,0.0,0.5075102040816325,72,34,72,0,0,0,0,5,2,10,11,6,0,5,0,2,0,10,0,11,0,6,3,0,0,0
38,119,0,50,0.2553469387755104,0.0,0.0,0.5106938775510208,242,20,72,0,60,110,0,8,0,0,12,0,0,8,0,0,0,0,0,12,0,0,3,0,0,0
38,120,0,52,0.2628205128205139,0.0,0.0,0.5256410256410278,245,98,0,70,120,55,0,23,10,27,38,0,0,23,0,10,0,27,0,38,0,0,3,-1,0,1
38,121,0,55,0.26838383838384033,0.0,0.0,0.5367676767676807,112,18,72,0,0,0,40,4,0,10,1,3,0,4,0,0,0,10,0,1,0,3,3,-2,0,2
38,122,0,58,0.2717180883242615,0.0,0.0,0.543436176648523,55,27,0,0,0,55,0,4,0,3,13,7,0,4,0,0,0,3,0,13,0,7,3,-3,0,2
38,123,0,62,0.2697778952934978,0.0,0.0,0.5395557905869957,259,97,144,0,60,55,0,39,2,22,31,3,0,39,0,2,0,22,0,31,0,3,3,-5,0,2
38,124,0,69,0.27218670076726503,0.0,0.0,0.5443734015345301,55,28,0,0,0,55,0,12,14,0,0,2,0,12,0,14,0,0,0,0,0,2,3,-7,0,5
38,125,0,73,0.27199391171993964,0.0,0.0,0.5439878234398793,142,30,72,70,0,0,0,16,4,0,10,0,0,16,0,4,0,0,0,10,0,0,3,-9,0,2
38,126,0,73,0.27286910197869174,0.0,0.0,0.5457382039573835,40,41,0,0,0,0,40,6,22,3,8,2,0,6,0,22,0,3,0,8,0,2,3,-9,0,0
38,127,0,77,0.2707792207792211,0.0,0.0,0.5415584415584422,127,19,72,0,0,55,0,18,0,0,1,0,0,18,0,0,0,0,0,1,0,0,3,-11,0,2
38,128,0,78,0.270712620712621,0.0,0.0,0.541425241425242,55,16,0,0,0,55,0,4,0,0,10,2,0,4,0,0,0,0,0,10,0,2,3,-11,0,1
38,129,0,83,0.26833676168086973,0.0,0.0,0.5366735233617395,187,36,72,0,60,55,0,12,0,0,17,7,0,12,0,0,0,0,0,17,0,7,3,-13,0,3
38,130,0,85,0.2677450980392155,0.0,0.0,0.535490196078431,112,22,72,0,0,0,40,0,0,0,17,5,0,0,0,0,0,0,0,17,0,5,3,-13,0,2
38,131,0,87,0.2671611868484359,0.0,0.0,0.5343223736968719,127,52,72,0,0,55,0,14,0,13,12,13,0,14,0,0,0,13,0,12,0,13,3,-14,0,1
38,132,0,95,0.26500559910414284,0.0,0.0,0.5300111982082857,115,33,0,0,60,55,0,15,0,11,7,0,0,15,0,0,0,11,0,7,0,0,3,-18,0,4
38,133,0,97,0.2643900343642606,0.0,0.0,0.5287800687285212,180,44,0,70,0,110,0,11,0,18,15,0,0,11,0,0,0,18,0,15,0,0,3,-19,0,1
38,134,0,99,0.26381158524015613,0.0,0.0,0.5276231704803123,55,40,0,0,0,55,0,6,8,7,18,1,0,6,0,8,0,7,0,18,0,1,3,-19,0,2
38,135,0,102,0.2632886818093568,0.0,0.0,0.5265773636187135,112,38,72,0,0,0,40,0,5,0,20,13,0,0,0,5,0,0,0,20,0,13,3,-20,0,2
38,136,0,102,0.2632886818093568,0.0,0.0,0.5265773636187135,60,7,0,0,60,0,0,2,0,0,2,3,0,2,0,0,0,0,0,2,0,3,3,-20,0,0
38,137,0,102,0.26334692292758627,0.0,0.0,0.5266938458551725,55,26,0,0,0,55,0,17,0,8,0,1,0,17,0,0,0,8,0,0,0,1,3,-20,0,0
38,138,0,104,0.26287341299477157,0.0,0.0,0.5257468259895431,0,34,0,0,0,0,0,4,0,6,24,0,0,4,0,0,0,6,0,24,0,0,3,-21,0,1
38,139,0,105,0.2631684981684974,0.0,0.0,0.5263369963369948,227,3,72,0,60,55,40,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,3,-21,0,1
38,140,0,106,0.2629200359389031,0.0,0.0,0.5258400718778062,125,46,0,70,0,55,0,10,0,5,23,8,0,10,0,0,0,5,0,23,0,8,3,-21,0,1
38,141,0,109,0.26225790010193606,0.0,0.0,0.5245158002038721,199,56,144,0,0,55,0,3,5,0,45,3,0,3,0,5,0,0,0,45,0,3,3,-22,0,2
38,142,0,110,0.26145954962468654,0.0,0.0,0.5229190992493731,187,7,72,0,60,55,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,4,3,-22,0,1
38,143,0,114,0.26069709672411046,0.0,0.0,0.5213941934482209,0,41,0,0,0,0,0,13,10,0,18,0,0,13,0,10,0,0,0,18,0,0,3,-22,0,4
38,144,0,117,0.260190097259062,0.0,0.0,0.520380194518124,40,9,0,0,0,0,40,0,0,0,6,3,0,0,0,0,0,0,0,6,0,3,3,-23,0,2
38,145,0,121,0.25955234159779533,0.0,0.0,0.5191046831955907,199,38,144,0,0,55,0,3,0,22,1,12,0,3,0,0,0,22,0,1,0,12,3,-24,0,3
38,146,0,123,0.25924296947887426,0.0,0.0,0.5184859389577485,115,44,0,0,60,55,0,2,0,17,24,1,0,2,0,0,0,17,0,24,0,1,3,-25,0,1
38,147,0,123,0.25924296947887426,0.0,0.0,0.5184859389577485,127,48,72,0,0,55,0,16,0,6,24,2,0,16,0,0,0,6,0,24,0,2,3,-25,0,0
38,148,0,126,0.25886984126984036,0.0,0.0,0.5177396825396807,205,39,0,70,0,55,80,0,5,3,25,6,0,0,0,5,0,3,0,25,0,6,3,-26,0,2
38,149,0,126,0.2591555555555547,0.0,0.0,0.5183111111111094,187,42,72,0,60,55,0,4,0,11,17,10,0,4,0,0,0,11,0,17,0,10,3,-26,0,0
38,150,0,129,0.2587633236434099,0.0,0.0,0.5175266472868199,127,31,72,0,0,55,0,2,0,1,21,7,0,2,0,0,0,1,0,21,0,7,3,-27,0,2
38,151,0,128,0.2585752952755898,0.0,0.0,0.5171505905511796,127,44,72,0,0,55,0,10,0,8,24,2,0,10,0,0,0,8,0,24,0,2,3,-26,0,0
38,152,0,128,0.25859374999999923,0.0,0.0,0.5171874999999985,155,37,0,0,60,55,40,10,3,2,22,0,0,10,0,3,0,2,0,22,0,0,3,-26,0,0
38,153,0,134,0.25791718101223127,0.0,0.0,0.5158343620244625,127,39,72,0,0,55,0,0,0,3,22,14,0,0,0,0,0,3,0,22,0,14,3,-29,0,3
38,154,0,134,0.25793401413982636,0.0,0.0,0.5158680282796527,0,44,0,0,0,0,0,13,0,6,22,3,0,13,0,0,0,6,0,22,0,3,3,-29,0,0
38,155,0,136,0.25770152505446536,0.0,0.0,0.5154030501089307,127,44,72,0,0,55,0,12,0,8,24,0,0,12,0,0,0,8,0,24,0,0,3,-30,0,1
38,156,0,136,0.25779956427015166,0.0,0.0,0.5155991285403033,240,43,0,70,60,110,0,18,0,1,24,0,0,18,0,0,0,1,0,24,0,0,3,-30,0,0
38,157,0,137,0.25784134821811855,0.0,0.0,0.5156826964362371,95,51,0,0,0,55,40,3,0,12,23,13,0,3,0,0,0,12,0,23,0,13,3,-30,0,1
38,158,0,138,0.25775415212101893,0.0,0.0,0.5155083042420379,55,29,0,0,0,55,0,4,0,7,13,5,0,4,0,0,0,7,0,13,0,5,3,-30,0,1
38,159,0,139,0.2577312063392756,0.0,0.0,0.5154624126785512,165,29,0,0,0,165,0,1,5,2,21,0,0,1,0,5,0,2,0,21,0,0,3,-30,0,1
38,160,0,139,0.25787196329892526,0.0,0.0,0.5157439265978505,55,27,0,0,0,55,0,0,0,1,26,0,0,0,0,0,0,1,0,26,0,0,3,-30,0,0
38,161,0,142,0.25754170412546123,0.0,0.0,0.5150834082509225,95,21,0,0,0,55,40,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,3,-31,0,2
38,162,0,141,0.25724924012157985,0.0,0.0,0.5144984802431597,227,30,72,0,60,55,40,0,0,0,24,6,0,0,0,0,0,0,0,24,0,6,3,-30,0,0
38,163,0,141,0.25726443768996893,0.0,0.0,0.5145288753799379,110,43,0,0,0,110,0,0,0,2,24,17,0,0,0,0,0,2,0,24,0,17,3,-30,0,0
38,164,0,141,0.25726443768996893,0.0,0.0,0.5145288753799379,185,40,0,70,60,55,0,1,0,14,24,1,0,1,0,0,0,14,0,24,0,1,3,-30,0,0
38,165,0,141,0.25726443768996893,0.0,0.0,0.5145288753799379,115,30,0,0,60,55,0,11,6,5,8,0,0,11,0,6,0,5,0,8,0,0,3,-30,0,0
38,166,0,144,0.2570075757575751,0.0,0.0,0.5140151515151502,40,31,0,0,0,0,40,3,0,3,12,13,0,3,0,0,0,3,0,12,0,13,3,-31,0,2
38,167,0,144,0.2570270007770001,0.0,0.0,0.5140540015540002,55,16,0,0,0,55,0,0,0,3,10,3,0,0,0,0,0,3,0,10,0,3,3,-31,0,0
38,168,0,143,0.25675169900521966,0.0,0.0,0.5135033980104393,60,16,0,0,60,0,0,0,0,4,11,1,0,0,0,0,0,4,0,11,0,1,3,-30,0,0
38,169,0,143,0.25680094553333943,0.0,0.0,0.5136018910666789,115,16,0,0,60,55,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,3,-30,0,0
38,170,0,143,0.25680094553333943,0.0,0.0,0.5136018910666789,40,21,0,0,0,0,40,0,0,20,1,0,0,0,0,0,0,20,0,1,0,0,3,-30,0,0
38,171,0,140,0.25611510791366876,0.0,0.0,0.5122302158273375,142,18,72,70,0,0,0,0,0,8,3,7,0,0,0,0,0,8,0,3,0,7,3,-27,0,0
38,172,0,140,0.2559660842754365,0.0,0.0,0.511932168550873,115,11,0,0,60,55,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,3,-26,0,1
38,173,0,140,0.25565262076053424,0.0,0.0,0.5113052415210685,72,16,72,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,10,0,6,3,-25,0,1
38,174,0,141,0.2555724417426543,0.0,0.0,0.5111448834853086,55,15,0,0,0,55,0,0,0,10,3,2,0,0,0,0,0,10,0,3,0,2,3,-25,0,1
38,175,0,145,0.2552681992337163,0.0,0.0,0.5105363984674326,172,17,72,0,60,0,40,0,0,0,9,8,0,0,0,0,0,0,0,9,0,8,3,-27,0,2
38,176,0,144,0.2547979797979796,0.0,0.0,0.5095959595959592,55,38,0,0,0,55,0,0,0,9,25,4,0,0,0,0,0,9,0,25,0,4,3,-25,0,1
38,177,0,147,0.2546221228217312,0.0,0.0,0.5092442456434624,199,8,144,0,0,55,0,2,0,1,5,0,0,2,0,0,0,1,0,5,0,0,3,-24,0,4
38,178,0,139,0.25514544885830454,0.0,0.0,0.5102908977166091,182,7,72,0,0,110,0,0,0,0,5,2,0,0,0,0,0,0,0,5,0,2,3,-16,0,0
38,179,0,128,0.2560100885826771,0.0,0.0,0.5120201771653542,297,1,72,70,60,55,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-5,0,0
38,180,0,124,0.256031995803829,0.0,0.0,0.512063991607658,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,-1,0,0
38,181,0,119,0.2560390257798035,0.0,0.0,0.512078051559607,72,5,72,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0
38,182,0,105,0.25666666666666677,0.0,0.0,0.5133333333333335,187,0,72,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0
38,183,0,96,0.25700657894736867,0.0,0.0,0.5140131578947373,127,10,72,0,0,55,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,3,27,0,0
38,184,0,91,0.2578021978021981,0.0,0.0,0.5156043956043962,95,3,0,0,0,55,40,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,32,0,0
38,185,0,86,0.2584678522571823,0.0,0.0,0.5169357045143645,187,6,72,0,60,55,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,3,37,0,0
38,186,0,83,0.25909491625036773,0.0,0.0,0.5181898325007355,127,4,72,0,0,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,40,0,0
38,187,0,77,0.25977443609022594,0.0,0.0,0.5195488721804519,197,0,72,70,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,0
38,188,0,67,0.25931705110809605,0.0,0.0,0.5186341022161921,40,5,0,0,0,0,40,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,56,0,0
38,189,0,63,0.2605478750640042,0.0,0.0,0.5210957501280084,187,17,72,0,60,55,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,3,60,0,0
38,190,0,62,0.25983606557377054,0.0,0.0,0.5196721311475411,127,10,72,0,0,55,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,3,61,0,0
38,191,0,61,0.2585792349726776,0.0,0.0,0.5171584699453552,127,12,72,0,0,55,0,0,0,0,7,5,0,0,0,0,0,0,0,7,0,5,3,62,0,0
38,192,0,56,0.25519480519480514,0.0,0.0,0.5103896103896103,115,4,0,0,60,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,67,0,0
38,193,0,54,0.2534591194968553,0.0,0.0,0.5069182389937106,167,12,72,0,0,55,40,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,3,69,0,0
